ID	Tweet	차원에 영향을	강도 클래스
2017-ja-30481	@IndieWire @cinemaeyehonors #WaltzWithBashir는 믿을 수 없을 정도입니다. #Lebanon 경기에 대한 #documentary보다 # 애니메이션 영화 쪽이 많다고 생각합니다. 기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30027	여러분 안녕! 물론이 월요일 아침 태양이 비추는 우리를 건강하게 건강하게 되돌릴 수 있습니다 :)	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31120	나는 여전히 웃고있다 '암컷은 내 베개를 잡은'라인 # 그레이 # kurt	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30947	이것은 사랑! 울고있는 사이에 웃어도 너무 웃는다! # 수집 참사 # 실패 # 실패 # 실패와	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-31570	@ carras16 여전히 밝은 ✨	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31153	당신은 감사하는 감사를 느낄 필요는 없습니다. 왜냐하면 하나님을 사랑하는 사람들을 위해 "모든 좋은 것을 위해 함께 일한다."라고 적혀 있기 때문입니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30457	@ LoriAlan1 심각하게. 그 눈썹을 판다. # animated	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30179	당신이 Hulu에서 Sugarboy을 보지 못했다면 당신은 싫어하지 않습니다. #hilarious haha ​​ha	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-30050	오늘은 풍선을 위해 @twitter 감사합니다. #smile # goodday # 48	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31128	난 그냥 내일 큰 작은 시스에 40 달러를 지출했습니다. 내가 행복하게 생각합니다. #SAW #mirth # mums	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30183	마침내 오레곤 애쉬 랜드에 비가 내리고 있습니다. 우리는 여름 동안 가을. 플랜트 & amp; 사람들은 기꺼이!	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-ja-31308	내일 취임 인터뷰 # 밝은면	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-ja-30809	진동의 위상을 조사한다. 어떤 기쁨. 😐🔫	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30288	오늘은 풍선을 위해 @twitter 감사합니다. # goodday # 48	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30171	@ izzybuzy365 # musically & nbsp;에 의해이 놀라운 live.ly 방송을 봐 기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30374	@gypsydragoness이 주름합니다. "글쎄, 당신의 이름이 G로 시작하는 것처럼 여기 보이죠? 남자는 미소 지으며 따뜻한 +	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30047	안녕하세요. 오늘은 즐거운 하루를 보내고 행복을 선택하십시오 # 기분이 좋은 # 즐거운 # 행복 # 좋아하는 기분 매거진	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30806	돈 킹은 그의 엉덩이에 조깅 카드를 붙이고, "당신은 항상 고양이가되기 때문에 그에게 그가 필요하다"고 공개적으로 공표했습니다. # FuckTrump	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30018	@ TheMandyMoore 당신은 훌륭합니다. 당신의 노래 자랑 엄청난이지만 마음이 ... 난 당신이 다시 행동하는 것을보고 기쁘게 생각합니다. #ThisIsUs 珞	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-31374	동료 : "이것은 한 번 내 친구에게 일어난 아기 대신 총에 일어났다. # workplace # hilarity	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30824	Nawaz Sharif 매일 @ kapilsharmak9보다 재미있어하고 있습니다. #laughter #challenge #kashmir # baloch	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30624	내가 함께 태그를 붙일 수 있을지 걱정입니까? 그녀는 기꺼이 질문 귀 뒤로 머리를 감아했다. "당신이 정말로 가지고 있는지를 알고 싶습니까? @ DitheringWizard	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30473	@evanhufferd 의해이 좋은 live.ly 방송을보세요. # musically	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30146	우리는 혁신적인 학생에게 영감을 준비 @ lisavol, Sid Espinosa와 @dulihiharris을 가지고 기쁘게 생각합니다 !! @knightfdn @ MicrosoftSV @ JessicaWeare	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30630	@ColMorrisDavis @ rolling_2 @realDonaldTrump @pbump 그는 아마 비밀에 사용하는 말을 듣고 환호합니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30458	내에서 사진을 찍고 있습니다 : * 어색한 미소 * \ nme 사진의 날 : * 어색한 미소 * \ n 마무리 : 미소 중지 "\ n # pictureday2016 # ornot	기쁨 & nbsp ; 1 :
2017-ja-30304	특정 재미있는 20 곡의 제목 engiybhekayo, yasezayoni 있습니다. 루무도가 필요한 경우	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-31236	루시나, 멋져요! 당신이 온화한 기분이되면 우리 모두 기꺼이 느낍니다!	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31110	나는 블랙입니다 43. 나는 학교에서 내 아이들에게 교과서를 읽고 있습니다 .... '나의기도는 길고 충실한, 재미, 평화로운 하나님을 즐겁게 인생입니다.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30281	@alyankovic 정말 내가 RCMH의 쇼에 참석하길 바란다. 나는 영혼 속에 있고, 당신과 동료를 응원하고 있습니다! :)	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-30072	생일 축하 @ Brooke56_56 #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep # Cheer	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31075 & nbsp;이 레드 삭스 팀은 전성기에 타이거 우즈와 동일합니다. 자비는 없습니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31271	@ JohnGDryden Gud 아침 경 미소를 계속!	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30686	342 : 147 그리고 그들의 기쁨에서 테두리하여 콧물을 맹세하고 \ n 야유 시간은 헛되지 않았다. - \ n # AMNDBots	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31100	@SeveChambers 나는 기꺼이 당신의 도움에 감사! 확인하기 위해 신청할 수 있나요?	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31470	내 우쿨렐레 가방이 무너졌습니다. 😐 내 인생은 아직하지 않습니다! # optimism	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31333	@viquintis 오. 세션의 일부에서 나는 당신을 만난 것은 없었습니까? 나는 Discord 그들을 들이대고합니다. 순수한 연민.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30338	@flydudern #lively 의해이 놀라운 live.ly 방송을보세요. # 정말	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30271	오늘까지 아무도 말해 수있는 사람은 없습니다. 7 년 전 내가 만난 때를 기억합니다. #cutealert # happy	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30559	동료가 그녀의 전화를보고 쾌활하게 말했다. "아, 컵이 이제 죽음의 위협을 받고있다 .🙄 다음 그녀는 49ers가	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30557	@footballmcd 합의했다. 멤피스는 활발하게 보인다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30966	나는 그녀가 로드리고 듀텟토, ISIS, 미국 경제 등과 말할 때, 그녀는 기뻐 생각됩니까? 당신이 무슨 말을하는지 생각해보십시오.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-31578	@andiymouse @jordana_brown @ F1ghtCamp 나는 그가 잘된다고 확신합니다. 그는 #beer 또는 #cheer 팀에 언제든지 변경할 수 있습니다.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-31212	OMG NOL 내가 너무 사랑하기 때문에 기쁜 얼굴과 포옹을 사랑 해요. @ CRAZYmac17	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30576	팁 5 : 모두가 기뻐하는 것을 걱정하지 마십시오. # TitanWisdom	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31166	@ 당신은 극적으로 당신의 발에 뛰는 수 있습니다 당신의 의자 좌석에 1 피트를 심어 그 재즈 튠을 던져십시오!	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-31195	이메일을 열 수 어떨까요은 ... 아주 마음에 듭니다.	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-31350	지난 밤의 @PERFORMERS_COLL 승무원과의 즐거운 피자의 밤. 초보자 아무리 화려한 무리? ❤️ # lively # exciting💪🏼	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30544	@veggiesausage 그것은 일어난다 ... 당신은 내일 갈채를 보낼 수있을 것이다. .. 아니 아니 & nbsp;을 포기하지 마십시오. 기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30850	그들이 소멸 된 때 슬픈 LA 팬이 어떻게되어 있는지 상상해보십시오 ... 불행에서 기꺼이 종교적인 경험을하고있다 너바나되는 사람, 기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30629	마지막 야간 근무가옵니다. 나는 그것을 놓칠 수 없지만, 나는 밤에 우리를 얻는 나의 일 동료와 히스테릭 한 웃음을 놓치지 있습니다. 기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30836	@Geminiak @ 런던 NPC 오신 것을 환영합니다! #wordgeek \ n 또한 그냥 환영받은 안녕하세요! 😀	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30098	@airvistara 언제나처럼 오늘은 여러분과 함께 날아 멋진 경험이었습니다. #bestinbusiness # happyme	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-30007	#BridgetJonesBaby는 나가 수년 본 것 중에 최고입니다! 너무 재미 난 브리짓을 놓친! #love # TeamMark & ​​nbsp; 기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30849	그것은 좋아집니다. 설명 없음. 당신은 그냥 어느 날 아침 일어나 당신은 다만 행복 완전히 그리고 완전히 환영합니다.	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30372	@kevinmenzel 연례 알림. 난 상관하지 않고 편안하게 뭔가를 먹고 있습니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-31415	@ msdhoni # dhoni bcoz는 침착성과 승리 승리 피니셔와 자부심을 가지고 # 미루디리안 # 아빠 # 남편과 멋진 인간과 그의 # smile	기쁨	2 : 중간 기쁨 추측 수
2017-En-31266	@sophieRblake @SkySpeedway @Kelvin_Tatum @chrislouisIWSC 켈빈과 크리스가 웃고있는 것은 놀라운 일이 아니다! 😍	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31283	@nerdist @ StephenByrne86이 장면을 애니메이션하면 그것은 얼마나 멋진 것인가? 기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30717	@APkrawczynski 혹시 KG가 선수로 인수되어 있기 때문에 소수의 소유자로 글렌에서 인수 할 수 있습니까?	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30916	@ TauDeltaPhiDK 내 오바마를 위해 당신을 잘라 !!!!!! 나는 그가 귀가하는 것을 기쁘게 생각합니다.	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30167	즐거운 놀라움을 가지고 있기 때문에 우회로를 즐겨보세요. # lifequote	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30513	두려움을 중지하는 것을 결정한다. 단지 멈춘다. 당신은 지금 무엇을 자유롭게하고 있습니까? \ n \ n # 용감한 # 무료 # 최선 # 건강 # 다행히 # 라이프 # 생존 # 오뿌티즈무 # love	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-31476	당신은 승리의 상쾌감을 느낄 수 있도록 도전을 받아들입니다. George S. Patton \ n # 견적 # 동기 # entrepreneur	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-31443	자신의 감정을 중지하십시오. 너무 어색합니다.	기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30918	제미마 시몬스는 지금까지 프리미어 빛나는 장소입니다. # AgentsofSHIELD	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30181	나는 큰 변경이 필요합니다! 나는 그것에 대해기도, 나는 그것을받을 자격이 있다고 생각 #positivity # optimism	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-ja-30347	@ yoursecretsub1 당신이 보이지 않는 것을 만들고, 거기에 젖은 페인트를 걸고 싶은 있다면, 진심으로 신뢰하십시오.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-ja-30485 & nbsp;기도 올바른 방법이있는 것과 마찬가지로 현명하게 필요도없고, 기분 좋게주는 올바른 방법이 있습니다. # woficc	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-ja-30851	# 히리야스이었다 Heather! @MsHeatherBates @pattonoswalt @chrishansen # AnthonyWeiner # 15gets20 # NYC	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-31409	당신이 죽은 아이가 있다는 사실에 기뻐 똥 っ 더러운 소년은 비인간적이며, 그것은 나에게 그것이 더 나쁜 말할 수 있겠지요. 카르마는 노크를 바랍니다. 기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-31457	가장 아름다운 메리 자매에 @BratzHead 생일 축하 llnp💕❣🎉	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-30977	#redwine과 #glee 대한 모든 것입니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31139	@matildaswish 마틸다가 새로운 의자에 매우 만족하고 있음을 알고 좋았 으면 그녀에게 많은 새로운 경험에 대한 액세스를 제공합니다. # smiling	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-En-31477	@ crazace76 그것은 멋진 보인다 픽셀 아트에 대해 잘 움직인다!	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-JA-30989	@ ruthwalford95 당신은 맞을지도 모르지만, 나쁜 일이 B로 시작하는, 그래서 개인적으로는 적어도 CZ가 1 위가되는 것을 바라고 있습니다. # 오뿌티미즈무	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-30076	인도의 시간은 이미 생일입니다 @ akshaymarwah22. 훌륭한 생일을 보내십시오. 당신에게 더 많은 성공, 웃음, 그리고 사랑을 많이 갖고 싶습니다. 포옹. x	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-31078	오늘은 웃음셨습니까? 웃음 있습니까? 그랬 으면합니다. 이제 웃음이 필요합니다. #smile # love	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30043	@ContourCosmetic 잘한 여자! 좋은 팀을위한 좋은 상이다. d는 당신에게 상을 제시 elight.	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-JA-31356	의회는 중기의 활기 다른 제약을 받았습니다 : qmiv	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31600	세모리아 : 이것을 손에 넣자. #mirth # SAW # 유지 트리 션 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-En-31252	나는 Facebook에 내 이전 상태를보고 사랑 해요. 제가 4 년 전부터이 날에 가지고 있던 것은, # 뒤의 일이었다. 내가 너무 많은 의견을 가지고있었습니다 ...	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
2017-JA-30062	@airvistara 언제나처럼 오늘은 여러분과 함께 날아 멋진 경험이었습니다. #bestinbusiness #delight # happyme	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30890	학사의 죽음을 희생하고 평생 웃음을 불어 넣고 있습니다. 기쁨	0 : 기쁨은 추측 할 수없는
2017-JA-30105	북미 vs 스웨덴은 내가 지금까지 본 것 중 가장 짜릿한 하키입니다. 맛키논즈 미트는 실키입니다 # TeamNA # WCH2016	기쁨	3 : 높은 기쁨을 짐작할 수있다
2017-ja-30502	나는 빨래를하고 있고, 낯선 사람과 70의 쇼를보고있다. #birthday #to # me	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31176	@MissRBBerry_ @BlaineHale_ @KurtStilinski_ @ BeaconScott11 @ SStilinski_24 나는 빛나는 사이다를 가지고 왔습니다 ... * 그것을 유지하고 있습니다 * 그것은별로 없다고 알고 있습니다	기쁨	0 : 기쁨은 추측 할 수없는
2017-ja-30875	@harrietemmett 위대한 마음은 비슷하다고 생각합니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-En-31412	평등의 순간 n 롤러 블레이드를 타고있는 샬롯의 남자가 시위대에 뛰어. 그가 반바지 & amp; 휘슬을 불면	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31098	예 Mourinho, 당신은 정말 참고 문헌에 대해 이야기를하지 말아주세요! 그리고 조금 얘기해보십시오.	기쁨	0 : 기쁨은 추측 할 수없는
2017-En-31162	장례식을 위해 클래스는 취소됩니다. 행복하거나 슬픈 것이 적절한 지 여부는 알 수 없습니다.	기쁨	1 : 낮은 기쁨을 짐작할 수있다
2017-ja-30202	예. 그리고 Val은 기본적으로 레시피를 무시하고 있습니다. 난 그냥 끝났다. 나는 웃음으로 폭발적으로 계속 x	기쁨	2 : 중간 정도의 기쁨을 짐작할 수있다
