ID	Tweet	차원에 영향을	강도 클래스
2017-En-21037	@ Gibberman10 @ ScottHoward42 MLB가 미래 저지를 시도 할 때 기억하는 그 모든 것이	공포	0 : 두려움은 추측 할 수없는
2017-JA-21497	@Briardpup @ dogworldnews 그들은 잘못된 모피 동료를 취득 했습니까? # 쇼킹 😱	공포	0 : 두려움은 추측 할 수없는
2017-En-20433	미래가 진짜 공포로 당신을 만족하지 않으면, 당신은 진짜 사람합니까? 공포	0 : 두려움은 추측 할 수없는
2017-JA-20042	@ danisnotonfire 당신은 부모님이 저를 진정시키고 진정 울고 흔들려 버렸습니다.	공포	3 : 대량의 공포가 추측 할 수있다
2017-ja-20130	그는 뭐하니? 그는 그것을 해제해야합니다 무서운 거냐!	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-21801	내 몸의 모든 떨고 있었으므로, 나의 입은 와글 와글하고있었습니다. 나는 밖으로 나왔습니다. 공포	3 : 대량의 공포가 추측 할 수있다
2017-En-21585	나는 이렇게 긴장하고 있습니다.	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-20967	@JasonBHampton 그것은 Bowers입니다. 오늘 밤은 갔다했다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-20413	모든 것을 포기하는 예배의 필요성이 끊임없이 있습니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-21343	하나님, 저는 하루 종일 물리적으로 매우 약합니다. 매우 흔들리는 :( 두려움 2 : 중간 정도의 공포를 짐작할 수있다
2017-En-21431	내일에 대한 우리의 무리의 나비를 얻는 것을 시작 ... 누가 이길까요? #nervous @ IPMCOGSAwards	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-20598	콤보를 시작 ... 부끄러워하지 ... 직장을 포함한 사회에 병이 많이 ... 정보를 ... # tsdoffsite	공포	0 : 공포 추측 할 수없는
2017-En-22153	@UNHumanRights @UNDP_Pakistan 아이러니을 기억하고 있습니까? #Pakistan 세계를 억제 강의	공포	0 : 두려움은 추측 할 수없는
2017-JA-21249	@CesarSampao @thisisbolton 내가 도시의 중심에서 시작하는 것을 얻는다. 매주 실시했습니다 .... 18 개월 없었습니다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21957 & nbsp;이 테러의 물결을 무역 적절한 도구와 싸워야 할 때가되었습니다. - HH @ YounusAlGohar # BanWahhabism	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20360	@ CP24 그리고 경찰이 지하철에서 그를 만나 즉시 감옥에 데려 가면 좋다고 생각한다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21503 & nbsp;이 상자는 내가 크롬 # distracting	공포	0 : 두려움은 추측 할 수없는
2017-JA-21449	@HoustonTexans이 @Patriots #horrible # hugeletdown & nbsp;하지만 3 점을 넣을 수 없다고 믿을 수 없습니다. 공포	0 : 두려움은 추측 할 수없는
2017-ja-21308	당신과 저 지독한 음악 산책을 취할 수 @DaddyION ... 절벽 바로. K.😘	공포	0 : 두려움은 추측 할 수없는
2017-En-21365	@comcast 당신은 누군가를 쓰기 위해 150 추가 요금을 청구하고 당신의 케이블 서비스는 아직 작동하지 않습니다. 그것은 강도이다. # 케이블 # 서비스	공포	0 : 두려움은 추측 할 수없는
2017-En-20424	미국인은 전반적으로 대부분의 경우 최소한 경계의 절망을 느낍니다. 통제 불능 상황을 본다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20294	@ 윌리엄 컨트롤 그냥 페르 EP를 예약했다 ... 전화 대금을 지불 한 것 ...하지만 난 상관하지 않을 것이며, 아무 말도하지 않을 것이다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-22081	@mcrichard 무서운 매력적인	공포	0 : 두려움은 추측 할 수없는
2017-En-21084	당신이 정말로 당신의 인생에서 더 하나님을 원한다면, 그것은 새로운 것이 번영하는 것을 허용하기 위해 오래된 것들 중 일부를 잃는 것을 필요로합니다. # stop	공포	0 : 두려움은 추측 할 수없는
2017-JA-21798	@ blessspalding 경외 aa 사랑 괭이 덕분에	공포	0 : 두려움은 추측 할 수없는
2017-En-22074	Mcds 내 전화를 떠났다.	공포	0 : 두려움은 추측 할 수없는
2017-En-20019	토요일 첫 코스프레! 꽤 긴장입니다.	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-22164	@EGX 조기 입장권을 구입하면 모든 성교를 의미합니다. 집에 가서 불만 메일이 도착합니다. # 쇼킹 서비스.	공포	0 : 두려움은 추측 할 수없는
2017-En-21490	내 인생은 엄청나게 무서운 것입니다. 나는 23 살이지만 아직 그룹 프로젝트에 시달리고 있습니다 ..........	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20884	@TheMoosesAngel 그는 그의 형제를 내려다. 그는 미소를 얼굴에 머 금고있다. '무엇? 내가 두려워 사람들?	공포	0 : 두려움은 추측 할 수없는
2017-En-21042	81 '골 득점자 Vidar Kjartansson이 Dor Micha에 패한 @Vidarkjartans #YallaMaccabi 의한 또 다른 훌륭한 성능	공포	0 : 두려움은 추측 할 수없는
2017-JA-22118	FFS things 상황이 돌아와서 당신에게 습격당한 때 ... 나쁜 설치류를 끔찍하게 🙋🏼👀🔫👈 무서운 건, 그것은	공포	3 : 대량 공포가 추측 할 수
2017-JA-21459	@yonahimes 그들은이 물건을 게시하지 않았습니까? \ n 나는 큰 문제가 없었기 때문에, 그것을 스크롤 할 수 있었지만, 그것은 # 충격적이었습니다. 공포	0 : 두려움은 추측 할 수없는
2017-En-21598	@ @afcEnes를 찾아 주셔서 감사합니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21194	또한 나는 벌레가 잡혔다 질병에 휘말려 끔찍한 악몽을 기억했습니다. 내가 깨어 났을 때 매우 피곤했다. 공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-20152	# 알레포 도시가 불타고있다. # 테러리즘 # 앗사도 정권 & # Russia 지금 # whitephosphrus #bombs에서 도시를 폭격하고 있습니다!	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-20695	@BBCPolitics @BBCNews 나는 아이에게 @BorisJohnson을 남기고 싶은 생각합니다. 공포	0 : 두려움은 추측 할 수없는
2017-JA-21735	당신처럼 흔들?	공포	0 : 두려움은 추측 할 수없는
2017-En-20001	나는 매우 긴장하고 이야기를하는 것을 생각하고 있습니다. ****** 나는 죽고 싶지 있습니다. 공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-20846	당신의 우려 컴퓨터에 감사합니다. 그래도 성 철자가 없습니다. 그냥 재미입니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20225	@ Channel4에서이 다큐멘터리 더보기수록 @ Airbnb는 꿈보다 # 야간입니다 # dreamornightmare	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-20088	@ MrCassonC @ 15_jordyn 이웃에 뭔가가 있었습니까? #creepy # EnoughInough	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-20703	@united 끔찍한 서비스. EWR. 하늘의 구름은 없습니다. 오전 10시에 일반적으로 출발 해 오후 5시에 출발. 불쾌한 # UnitedAirlines	공포	0 : 두려움은 추측 할 수없는
2017-JA-21642	@RyhenMessedUp 안녕 절망	공포	0 : 두려움은 추측 할 수없는
2017-En-20260	ugh! 이것은 최악입니다! 나는 학교의 첫 번째 달 전체를 읽어 보지 않았고, 나는 금요일에 단위 테스트를하고있다! 공포의 남자!	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-21420	@ Rosie # Strongwomen 무서운 #weakmen - # 당신을 괴롭 히고 않도록 마십시오. 당신의 일관성과 진실을 대략적인 시간 사랑하십시오. 거기에 매달려하십시오.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20723	사람이 혐오감을 품고 있습니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20219	그리고 여기에서 우리는 다시 간다. 공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-20768	@ImJim_Youre 사이버 싫어하지	공포	0 : 두려움은 추측 할 수없는
2017-JA-20216	나는 형제들과 악의를 가지고 있다고는 상상할 수 없습니다! 나는 형제 자매가 소원해진있는 것을보고, 그리고 모든	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21877	내가 그의 새로운 패션 라인을 모델로하고 싶은 디자이너와 만나기까지 T는 마이너스 10 시간입니다.	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-20208	오전 3시 45 분 병원에 간다! Elouise 물이 없어졌다! #panic #Labour # LittleSister # superexcited	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-ja-20847	@realDonaldTrump @KellyannePolls 새로운 캠페인 슬로건 아이디어 ... '당신이 무엇인지 알고 있지만, 나는 무엇입니까? # Trump2016 #yourefired # deflect	공포	0 : 두려움은 추측 할 수없는
2017-En-21187	⊰ @ FrameOfAnAngel⊱ \ n \ n + 그들 중. 나는 응답을 위해 여기에 있습니다. 내가 그녀를 공포에 걸면 내 대답은 없습니다. \ n \ n 대신 그냥 +	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-21734	그녀는 협박 불쾌한 승리에서 설득력을 발휘하는 사람입니다. 모든 시간. @Surfruitjunkie on @JakiDash	공포	0 : 두려움은 추측 할 수없는
2017-JA-21796	@ AaronRodgers12 당신은 사람들이 당황하지 않도록 말합니다. 그러나 NFL 최고의 QB이 SB에서 자신의 팀을 얻은 지난해 언제 봐도 볼까요?	공포	0 : 두려움은 추측 할 수없는
2017-JA-22192 & nbsp;이 6시 30 분 알람에 익숙해 생각하지 😩💤	공포	0 : 두려움은 추측 할 수없는
2017-En-22098	걱정하지 마십시오. 모세는 폐인로 출발 한 것을 잊지 마십시오. #lol \ n 오늘 # fear # 모수 이상의 #faith을 선택합니다.	공포	0 : 두려움은 추측 할 수없는
2017-ja-21832	대부분의 스냅 채팅 필터는 안경을 쓴 때 심하게 나타납니다.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20952	@SportsTraderIT 마드리드 심하게 연습을하고 있습니다 만, Bernabéu 경기장에서 90 분이라는 긴 시간이 있습니다. 비아 레알은 거기에서 승리 한 것은 아닙니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-21638	3. 당신은 정말 멋지지만 가끔 약간 무서운 생각이 있지만, 당신은 매우 상냥한 사람입니다. 당신이하고있는 것을 좋아합니다. 💕	공포	0 : 두려움은 추측 할 수없는
2017-En-21439	파키스탄은 국가 정책의 문제로 #terror을 취급하고 있습니다 @MEAIndia 말한다. # UriAttack	공포	0 : 두려움은 추측 할 수없는
2017-En-21041	@RobdotThom @ sulphurhoops 사실, 그들은 모든 휴일을 만들고 시작해야합니다! 아마 마른 달조차 테마를 선택하기 때문에 일년 내내 즐길 수 있습니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-20467	@ IPES_44 무리뉴는 무서운	공포	0 : 두려움은 추측 할 수없는
2017-En-22212	@skyfootball 맨체스터 유나이티드 ... 신뢰되지 않은 나는 내기를 잃을 수 있습니다 두려워	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20917	언제든지 @perezed가 마이크 가까이 오면 누군가가 그를 wa bat에 못을 박을 필요가 있습니다. @BBTN # marblesinmouth	공포	0 : 두려움은 추측 할 수없는
2017-En-22082	어제, 오늘은 크리스마스 였다는 꿈이있었습니다. 나는 준비가되어 있지 않았기 때문에 비명 눈을 떴다. # 야간	공포	3 : 대량의 공포가 추측 할 수있다
2017-JA-22224	오늘 아프가니스탄는 어디에 테러가 계획되어 있는지를 알려줍니다. 공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-En-20700	#GADOT Williams와 Ivan Allen Jr Blvd 좌회전 신호를 입력하십시오. 이것은 절대적으로 어리석은 일입니다. #ATL 트래픽	공포	0 : 두려움은 추측 할 수없는
2017-JA-21713	@ 마리사 이튼 내 나무를 흔들어 줄까? 🍑🍑🍑🍑	공포	0 : 두려움은 추측 할 수없는
2017-ja-20747	@ russian906 @kingerpag @ dannewton1978 의심은 당신이 알고있는 @ lct1975이었다!	공포	0 : 두려움은 추측 할 수없는
2017-JA-21428	나는 또한 쉼표 잘못된 사용법으로 동요하고 있습니다. #grammar #struggle #hesitation # backtoschool🎒📚	공포	0 : 두려움은 추측 할 수없는
2017-En-20840	#fear - #c $ % t	사는 것을 거부합시다. 공포	0 : 두려움은 추측 할 수없는
2017-JA-21926	내일 절망 호의 마지막 에피소드되기 때문에, 나는 감정적으로 준비되어 있지 않습니다 ...	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-21857	나는 모든 점에서주의의 중심임을 사랑합니다. \ n 나도 : 클래스 앞에서 이야기를하는 긴장합니다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-ja-21306	나는 그 설탕 쿠키가 싫어요	공포	0 : 두려움은 추측 할 수없는
2017-ja-21952	♪ 오래된 물고기 # discourage	공포	0 : 두려움은 추측 할 수없는
2017-JA-22176	@_miasienna ITS는 이미 하나의 자고 있습니다 ... 글쎄, 난 오후에는 공황 발작을하는 것을 좋아합니다.	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-22060	그 전반에 걸쳐 나는 나쁜 흔들리고 마음은 경주하고 나는 거의 눈물을 흘리고있었습니다. (감사합니다 *****)	공포	3 : 대량의 공포가 추측 할 수있다
2017-En-21527	내 숨을 살포 때문에 당신의 마음을 날려 버립니다하거나 간단히 말해서 나는 성희롱을 했습니까? #WHOA #Mindblown #huh #setback #fright # madashell😂	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-JA-22115	건물 내 생각은 카슈미르 & amp; 글로벌 테러리즘 : evrn 아이들이 굶어 죽는 것을 걱정하지 않는다. # NawazFightsForKashmir	공포	2 : 중간 정도의 공포가 추측 할 수있다
2017-JA-20974	@ 1NatalieMaines 당신은 그에게 탄을 살포해야한다 인물로 상상할 수 있습니까?	공포	0 : 두려움은 추측 할 수없는
2017-JA-20754	바보 끔찍한 추한 하나님의 끔찍한 이름 외에, Aquila, Ajahnae, Euriechsa의 공통점은 무엇입니까? Tracey는 아버지가 없습니다.	공포	0 : 두려움은 추측 할 수없는
2017-En-20234	@Delta는 Fargo에 전용 된 후 활주로에 봉착했다. 지난 4 시간 동안 지속적으로 10 분을 전했습니다. 음식 / 물은 전혀 제공되지 않습니다.	공포	1 : 낮은 양의 공포가 추측 할 수있다
2017-En-20580	페니 무서운 세 텐다다	공포	0 : 두려움은 추측 할 수없는
2017-JA-20503	#Trump의 'Make America Great Again'계획은 # movie #ChildrenOfMen의 처음 15 분 동일합니다. \ n \ n # 케이지 #terrorism # refugees	공포	0 : 두려움은 추측 할 수없는
2017-En-20882	@ aIakazamjackass이 좋았다. 정말 어리석은 때문에 걱정하지 마십시오.	공포	0 : 두려움은 추측 할 수없는
2017-JA-20992	@darwinwatersons @ pennyfitzger31 @ gumballwatter15 ok 그런데 왜 내일 끔찍한 하루 나의 하루는 좋았어요!	공포	0 : 두려움은 추측 할 수없는
2017-JA-21576	@TheRachelFisher 나는 다른 트위터 피드에 그 무리를보고 왔습니다. 당신은 그것에 대해 의견이 있었다는 것을 기억하고 있습니다. # 쇼킹	공포	0 : 두려움은 추측 할 수없는
2017-ja-20128	@nigglydz lydiaaaa 우리는 당신이 나를 긴장시키는 것을 알고 있던 유일한 사람이었습니다 😶	공포	2 : 중간 정도의 공포가 추측 할 수있다
