ID	Tweet	차원에 영향을	강도 클래스
2017-En-11421	내 고양이는 어제 오전 3시 RSPCA가 열려 있지 않은 것이 운이 좋은 것입니다 !!! # fuming😡🐱	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10674	@evanareteos :)) 지금은 abt 쓰기 tr :))에서 성산업의 변화하는 얼굴을 지금 남자는 나에게 말한다!	분노	0 : 분노는 추정 할 수없는
2017-En-11680	패권 주의자에 대한 심한 스크럼에 담겨있다. #infuriate #scrum #scrum # Stuck	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10410	왜 Taino 머리와 검은 코를 가진 푸에르 토리코가 목표로하고있는 날개를 프릴합니까?	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11272	@GarthJennings는 #sing #tiff를 사랑했지만 1q 한 일본어 행이 있지만, 분명히 일본어 이외의 사람이 말했다. 한 줄을 위해 일본어를 찾는 방법은 없습니까?	분노	0 : 분노는 추정 할 수없는
2017-En-11453	@Pharah_Amari [레이즈는 분노의 분노 지루하다, 강철 발톱은 위험 굴곡했다. 하지만 그녀는 그 막말을 발했습니다, 그것은 스냅하도록합니다 -	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-10205	Mauricio Pochettino을 "MoPo '라고 불렀다 스퍼스의 라디오 해설자가 갑자기 급증했다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11097	당신은 항의의 정의를 살펴볼 필요가있다 사람들. 당신이하고있는 것은 파괴 행위라는 항의가 없습니다. #angry # stop	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10033	내 @iPhone는 "업데이트"된 이래 전력이 거의 40 % 빨라 잃어버린 있습니다. # furious	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10323	Michelle는 BB 기록 최악의 선수 중 하나입니다. # bb18 # bbfinale	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11520	와우 ... 내 아버지 혼자 좋아하는 슬로우 백 래퍼는 오늘 애틀랜타에서 심한 자동차 사고로 죽었으므로, 매우 슬픕니다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-10844	@ Aurena1701 @AngryOrchard 그는 다행히 나를 찔러하지 않았습니다. 그는 다만 행복 만취했다. Lolololol	분노	0 : 분노는 추정 할 수없는
2017-ja-10794	@DMAnthonyJoseph @TheClumpany 원망하지 않습니다. 풍부한 진실 만.	분노	0 : 분노는 추정 할 수없는
2017-ja-10753	@Klipto 오렌지 #poisonous과 #bitter입니다. #blue의 외형은 #blue의 외형이 아니라 얼마나 맛이 있는지, # delicious에서 판단해야합니다.	분노	0 : 분노는 추정 할 수없는
2017-En-11590	난 항상 안젤리나 브래드 교환을 얼마나 오래하는지 궁금했습니다. 거짓말을하지 😐	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10774	자신에 집중하십시오. 당신은 행복한 때 다른 사람의 사랑이 당신을 정의하는 것을 허용해서는 안됩니다. 손상되는 경우 쓰라린하지 않습니다.	분노	0 : 분노는 추정 할 수없는
2017-En-11391	@EE 당신의 웹 사이트는 나에게 폭력을 느끼게하고, 당신의 업그레이드 옵션은 모두 도와주지 않습니다. #Aaaaarrrrghghhh # iwanttocancel	분노	3 : 높은 분노가 추측 할 수있다
2017-En-40499	칼리 고양이는 무엇입니까? [그녀는 그녀의 상처를 보여 준 것처럼 그녀의 희미한 벗겨 이마에 뒤집어 물었다] 고양이 - (@ ScarredTiger)	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11365	시위대의 이름으로 심각한 범죄를 저지른 성인이있다 (도서관을 점화 같은) 어떻게 그들에게 경고를 기대하고있는 것일까?	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10965	@SportingTommo @ASFCofficial 올해는 고생 할 생각은 없다. 그러나 그런 Payet의 순간은 그 때 찌른다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11487	사람과 사람 사이에 기꺼이 나오는 분노. 일반적인 세계, & amp; ALL #police은 WORST에서 가장 위험하지 않은 종류의 #anger입니다.	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10847	@Callidissima @ahouseingotham 강의 분노는 모든 시간의 최고의 영화 중 하나입니다.	분노	0 : 분노는 추정 할 수없는
2017-ja-10991	@SpookyHelder ... 구체적으로는 모든 원인이며, 그들은 적을 것으로 간주되어 다시 전송됩니다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-10075	어떻게 fu * k! 누구라도! 냉장고를 달렸다! ... 나는 집주인의 문을 노크해야합니까? #mad ##	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10502	왜 사람들은 야채 버거 화가합니까?	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-10786	그는 완벽 @NessaMatthews. 그러나 당신이 그를 격분시키고, 그가 이중의 삶을 리드하고 있다고 생각되는 장소에서조차, 그렇지는 않습니다. 완벽한.	분노	0 : 분노는 추정 할 수없는
2017-ja-10951	@ shae_caitlin 우로도의 분노는 나에게 불안을 준다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-JA-10341	당신이 주도권을 알고있을 때조차 사물이 없습니다 😧 # 복수	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11679	패권 주의자에 대한 심한 스크럼에 담겨있다. #scrum #scrum # Stuck	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10113	내가 말해 내 bff 위해 오늘까지 이에 대해 몰랐습니다. 나는 이제 너무 피곤하고 분노합니다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11225	인내심있는 생물 생활	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11278	여기서 연주하지 에버 튼은 쉽니 다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11486	곧 쇼핑몰에서 TIFF를 만나 L 베이비즈을 사는 것을 축하합니다.	분노	0 : 분노는 추정 할 수없는
2017-En-40802	[@HedgehogDylan] * 그녀는 약간 눈살을 찌푸리고 팔을 접은 * '왜 내가 도움을 필요로 할 때마다 누군가가 릴을 기대하고있는 것입니다 **	분노 & nbsp ; 2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10841	@thomeagle 교육, 문화, 그리고 관용을위한 세계적인 수준의 센터로서의 지위를 유지하고 강화하는 데 도움이됩니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10518	폴은 영원히. 폴은 이길 것이었다! 바울은 그런 더 좋은 게임을했습니다! # BB18 # angry	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10661	나 자신을 두 번째 추측을 멈추고 다만 처음 생각과 함께 가서 함께 가야합니다. # relentless	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11050	당신은 꿀벌처럼 따끔하지만 당신은 여전히 ​​내 꿀입니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10972	안티 #Allo 스팸 폭발 죄송합니다. 2016 년에 시작된 메시징 응용 프로그램은 기본적으로 암호화되어 있지 않습니다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-11465	@RMCunliffe 나는 무서운 "Cyber ​​nats"얼마나 화가하는지에 대한 기사는 읽고 있지 않습니다. 취한?	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11400	@Iucifaer 당신은 일반적으로 자신의 개인적인 이유만으로 사람을 화나게하지는 않습니다 : 분노	3 : 분노의 높이를 추측 할 수 있습니다
2017-ja-11509	당신이 나의 멍에 썰매를보고 싶어한다면, 나는 16 / kik me hiya2247😘 # kik #kikme #snapchat #snapme #horny #porn #naked # young	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-ja-10781	잎의 색이 변화하고 있습니다. LA의 무더위는 여전히 분노하고 있습니다. 쥐가 일괄 적으로 만들어졌다. 호박 패치를 참조하십시오. # FallSongs	분노	0 : 분노는 추정 할 수없는
2017-En-10935	@TrevorHMoore @paget_old 스코틀랜드에서는 우익은 가장 맹렬한 반 국가 주의자이다. 사회 주의자들은 주로 찬성.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10142	나는 종기 햇볕에 1 시간의 축구 연습을했습니다. 그리고 지금은 2 시간의 배구 연습을 분노	3 : 높은 분노가 추측 할 수있다
2017-En-10599	우리의 놀라운 생명의 여행을 성공적으로 완료하기 위해 자신의 생활로 거기에 있습니다. # bitter	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-11122	나 : * 향기 버너를보고있다 * 이것은 약입니까?	분노	0 : 분노는 추정 할 수없는
2017-ja-11111	내가 숙제를하면 복수를 볼 수 오늘 외출 할 수 있습니다. \ n * 숙제를 피하기 위해 전화로 2 시간 플레이합니다. 분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11045	지금까지 좋아하는 견적 @ ameliameech에 따르면 '나는 양 방풍 나물로 맹세'😂	분노	0 : 분노는 추정 할 수없는
2017-En-11612	난 그냥 내 발에 끓는 물을 부어. 지금의 차 한잔은 재미 있지만 내 축구 경력이 악화됐다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11266	그것은 #ThirstyThursday입니다. 이것은 그것이 잊을까지의 시간입니다. 오늘은 개인 수분을 준비합시다. 지금 예약 305-912-4937. #it ​​slit # miami	분노	0 : 분노는 추정 할 수없는
2017-JA-10359	언제든지 나는 오빠에게 "강복 싶다"고 말한다. 항상 나를 자극시킬뿐 "나는 개가되고 싶다」라고 부르고 있습니다. 분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11510	당신이 나의 멍에 썰매를보고 싶어한다면, 나는 16 / kik me hiya2247😘 # kik # kikme #snapchat #snap #snapme #horny #porn #naked # young	분노 & nbsp ; 0 : 분노는 추정 할 수없는
2017-En-10038	@ rtrn94 내 당은 당사자가 결정했지만, 당사자는 천천히 백인 원한의 복수 인 지옥으로 변신했다. 분노	3 : 높은 분노가 추측 할 수있다
2017-En-10183	나는 지금도 수없는 # bb18 # rage	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10425	사람들이 나를 위해 계획을 세워도 실제로이 프로세스에 나를 포함한 않아도 그것은 사랑입니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-41297	열에서 잔디를 잘라 집으로 온다. 내가 원하는 것은 에어컨이 구비 된 곳에서 먹고 갈뿐입니다. # AdultingIsTheWorst	분노	0 : 분노는 추정 할 수없는
2017-En-10893	@ pbhushan1 @IndianExpress 당신의 의견으로는, 이것은 최악의 델리 정부입니까? #acrid # hypocrisy	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11167	당신이 바보 같은 때에 와서 깨어 난 @CallumPinner 당신은 무슨 일이 있었는지를 낭비했습니다.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10610	Megan이 Kendall Jenner의 사진에 대해 화가 아주 좋아하고, 나는 여기에 🤔🙃	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11515	그들이 돈을 벌고 그들에게 힘을 주었을 때, 분노의 힘으로 부시는 좋아졌습니다. 이제 그들은 노래를 바꾸지 않았다.	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-40503	Candice의 박수는 그 주까지 서투른 것입니다. 이번주는 잭 니콜슨의 조커를하고 있습니다. # GBBO	분노	0 : 분노는 추정 할 수없는
2017-En-10464	@DRUDGE_REPORT @FoxNews FBI가 그들을 화나게주지 않았던 것은 좋은 일이다!	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10433	@lydss_xx @tharealversace @fatbellybella fuckin luv incense, 이것은 나의 섹스입니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10160	@SkyUK 건 농담이야! 우리의 인터넷을 조기에 "잘못"절단하고 엔지니어가 필요 없게되었을 때 복구하지 마십시오.	분노	3 : 높은 분노가 추측 할 수있다
2017-En-10422	스냅 샷의 이름을 #bored #snap #swap # pics	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10195	@RealBD_ @ReyesAverie 2015 년 백인 경찰관 살해 된 비무장 흑인 47 명. 시카고에서는 매월 많은 사람들이 죽자 분노	3 : 높은 분노가 추측 할 수있다
2017-En-10068	아킬레스 나를 죽였다는 믿을 수 없다! # angry	분노	3 : 높은 분노가 추측 할 수있다
2017-ja-10749	난 그냥 내 사업 구상에 걸쳐 집요한 @ LITO615을 연마하여 당신이해야 할 일을하고 있습니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10475	@len_snart는 발판에 접근하고 총을 장벽 안에두기 전에 좌절을 안고 있습니다. 경보 아무것도 일어나지 않았다. 그는 -	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-ja-10601	곧은 사람들이 쿼드에 노력하고, 나는	분노	1 : 분노의 양이 적은 것으로 추측 할 수있다
2017-En-11418	특히 불쾌감을 표명 할 때는 똑바로 나에게 말할 수없는 경우에, 당신의 평화를 유지합니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10314	@IrishTimesPol @IrishTimes 2016 년에 식수를 끓일 아일랜드 시민은 한발을 단단히 습지에 떠납니다!	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11281	@TokyoSexPolice 과도한 애니메이션을 보는 것이 아니라 만화를 읽고 분노를 피할 수 있습니다. 분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-40347	@ArcadianLuthier - Kei 대한 자신의 감정을 불공평하게 제거합니다. 그의 입술은 도망치려 고하면 너덜 너덜합니다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11070	@JankHambrams 당신은 내 남편 @Enistachia 같은 소리 ... 그는 뜨겁고 뜨거운 소스를 만든다 - 심한 고통은 그에게 입 기쁨을 가져다! 🔥	분노	0 : 분노는 추정 할 수없는
2017-En-10185	왜 iPhone을 가지고 있지 않은 사람은 iPhone 대해 매우 쓴가요? 누군가가 설명 할 수 있습니까? 분노	3 : 높은 분노가 추측 할 수있다
2017-En-11271	@Dominos_UK 최악의 일은 내가 그들로부터의 심리 상태를	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10290	그것은 전에 말하고, 나는 지금 그것을 말할 것이다 : 미국인들은 정말 행운이다. 흑인은 평등을 요구하고 복수를 원하지 않는다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-11586	@ TobyIrish1 네, 당신은 충분한 사람과 서명하지 않으면 그는 특히 신경을 쓰고있었습니다. 분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10650	현재의 지구 파열 팀에서 몇 가지 테스트를 실시하고 있습니다.	분노	0 : 분노는 추정 할 수없는
2017-En-10859	Rutgers 경기는 싫은 경기였다 @IllinoisLoyalty. 하나님과 사람에 대한 모욕. 우리는 그것을 다시 말해야한다.	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10413	@ kerrybowen_ 당신은 분노 문제가 있습니다!	분노	2 : 적당한 양의 분노가 추측 할 수있다
2017-En-10837	Snapchat👻Carlabtst15 #snapchat # snap	날 따릅니다 분노	0 : 분노는 추정 할 수없는
