ID＆nbsp; Tweet＆nbsp; ディメンションに影響する＆nbsp; 強度クラス
2017-JA-20326＆nbsp; アメリカはどうやってオープンな人種差別を受け入れることができますか？＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20175＆nbsp; #fearsを避けることは、それらをもっと怖くするだけです。どんなにあなたがそれに直面すれば、それは消え始めるはずです。#courage＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-ja-20068＆nbsp; 私は人生を愛しています。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-21013＆nbsp; @ HoustonTexansは今夜帰宅しようとしていますか？2位と20位、3位と20位のラン？それがチャンピオンの行動です。#sike #losers＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20947＆nbsp; @humeraslam @MehrTarar @ sherryrehman、はい、すでに彼は臆病な身体言語で多くの嘘を話しました。バルチスタンは彼自身の罠でした。恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21147＆nbsp; 私は、これが神様の眠りにつく行動をとる夜の1つになることを知っています。＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-20016＆nbsp; 不安レベル -  100＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20143＆nbsp; ＃ISISの参照はSCRUBBEDですか？NYCの容疑者に対する連邦政府の苦情は、NJの爆撃は血まみいのジャーナルで恐怖の名前を省略するようだ... #news＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-En-21030＆nbsp; @ ___margs @juliana_f_reyesちょっとマイケル！フォローアップしてくれてありがとう、ええ、私はあなたがすばらしい貢献になると思う。アソシエイションJulianaでのループ＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21153＆nbsp; ヴィラへの負け... '@ M0tivati0n引用：人々が心配している事のほとんどは、今から数ヶ月後にも問題ではないものです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20397＆nbsp; それはシャルケからの恐ろしい防御です。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-22142＆nbsp; @SkySportsRL私はちょうどよい審判を得るだろう。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21277＆nbsp; プラスなぜ私はクリスマスの4日前に赤ちゃんを持っていたのですか？＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-21169＆nbsp; 黙示録は私たちのジムに当たっていて、それは私がそれがそうであると思ったものではありません... \ n \ n皆がベストを着ています！もしそれが伝染病なら何？#afraid＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-21498＆nbsp; あなたがお尻を振っていない場合は、私の酒のために私に尋ねないでください。ルール＃1 ..＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20445＆nbsp; @GMModular @goldmedalindiaこのような会社の恐ろしい経験＃ゴールドメダル#horrible販売人＃間違ったコミットメント＃wrongproduct＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20381＆nbsp; 初めてのお祭りの前日にオフィスに到着し、インターネットがダウンしたときは＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-21329＆nbsp; @devenmiddleton私はそれを完全に愛している、それは人が人生のように海外にいない超ひどいcuzを感じるときに私は悲しい＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20554＆nbsp; 最近@firstdirectに変更され、私が今までに遭遇した最悪のサービスは、何にでもアクセスするにはDNAがほとんど必要です。#awful😩😩😩＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21024＆nbsp; 良い＃ホラー映画の提案にオープン。ちょうど31を見て、それは最近両方を掘った。私に何かいいね。#movienight #netflix＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21928＆nbsp; 私はすぐにそれを始めるかもしれませんが、名前のための任意のアイデアをFire Emblem Revelationのための新しいアバターについて考える必要がありますか？どのような性別を選択しますか？＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21791＆nbsp; @MoviesTVNetworkうわー、あなたは70年代の映画の束に本当に良い買い物を手に入れましたか？悪い時があったし、今より悪いです！#awful＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20384＆nbsp; @こまえん彼はただの考え方しか持たず、絶対的な絶望から生まれた絶対的な希望を望んでいる。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20970＆nbsp; #hardyboys #impactonpop #wwe＆nbsp;に何が起こったのか、長い間、初めてテレビを見ました。恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20960＆nbsp; あなたの年齢や人生を問わず、すべてのことが一つの単純な真実になります。#startするだけです。 -  Jon Acuff＃インスピレーション#quote＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21403＆nbsp; あなたが＃洗面所にいるときにジッパーがついたときの#panicの瞬間と、あなたのジーンズから出る唯一の方法が#scissorsです。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20557＆nbsp; 確かに、オハイオ州はひどいです、オハイオはひどいです、etc、etc \ n \ nこれらの気持ちは、あなたの戦争で始まりました\ n \ nそう、おそらくそこでキャンペーンしないでください？＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-22218＆nbsp; なぜ不安を感じると、あなたのエネルギーの多くは＃ショットを取られましたか？恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20677＆nbsp; @leeuwlion '今夜は、毛皮が落ち着いていません'。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20314＆nbsp; @Fly_Norwegianかなりシンプルに＃ワイルド#airline #wairstairline私はこれまで使ったことがあります！#shocking #appauling #dire #dismal #beyondajoke #useless＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-JA-21478＆nbsp; ＃私たちの心は私の心を震わせている。今私は次のエピソードを#apprehension＆amp; amp; ＃喜び！＃できるだけ早く＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21821＆nbsp; @ハイライトは何ですか？今までのシーズンのハイライトは30秒しかないと思います。#venkysout＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-22191＆nbsp; @torreBeテグスタアメリカのホラーストーリー歩いて死んだ？＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-20070＆nbsp; @BigBossPeltonen \ nLikewise #death #cutting #despair＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-JA-20229＆nbsp; #terrorテスト................＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-ja-21771＆nbsp; 申し訳ありませんが、ゲーム自体が£20oddのときは、#INIゲームの#DLCはいつもほぼ130ポンド相当の価値があります。恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21949＆nbsp; その防御は私たちからひどいものでした！＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21740＆nbsp; @FaithHill私はよくそれを覚えている＃幸せな＃賞賛＃肯定的な＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20975＆nbsp; ナワズ・シャリフのテロの演説の後テロリズム、Kejriwalはガバナンスについて話をする予定です。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20483＆nbsp; @ CNN待って、ドナルド・トランプがすべての事実が起きる前にそれをテロリズムと呼んだとき、彼女はお尻の事件を起こさなかったのですか？彼女が＆nbsp;そうしても大丈夫だと思います。恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21587＆nbsp; 今まで誰かを探しているのは、バーで、友人を通して、Tinderで、不条理な悪夢のように感じることができます。または、少なくとも、一連の＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21012＆nbsp; そして、誰もが@KevinCanWaitCBSを見るのを待つか、実際には待ってはいけないと言っています。恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21624＆nbsp; 気絶しないでください。新しいCisco IOSの脆弱性が再び発表されました。何が衝撃的だろうか？今週はユーザーによってパッチが当てられています。＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-ja-20711＆nbsp; @ GlobeChadFinn悲しいことに、十分な名前ではありません。お別れのツアーの状況は、私が良い価値bから恥ずかしがるようになるだろう。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21927＆nbsp; @loismackey_ @Dory nah wayそれは恐ろしい＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21461＆nbsp; @ducktapepr @midnightaction @ juliea592 @ catherinerusse2私は考えるのが恐ろしい... #DirtyPeople＆nbsp; 恐れ＆nbsp; 1：低い量の恐怖が推測できる
2017-En-20515＆nbsp; @USAneedsTRUMP @HillaryClinton @realDonaldTrump awe !!! #cnnバイアスをかけてお金だけを気にしません。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-20656＆nbsp; 連邦準備制度理事会は金利を引き上げていない。彼らが990が新しい従業員のフォーム＆amp; セーフティネットはzilchです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21545＆nbsp; @sphiwememela ...悪い。私は私の人生を恐れている。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-ja-20106＆nbsp; このインタビューのためにポンピングされていないので、＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-ja-20192＆nbsp; 神に誓うあなたの電力会社からスマートメーターを取得しないでください、8ヶ月の不当請求書、英国ガスからの6回の訪問＃夜間#stressed＆nbsp; 恐れ＆nbsp; 2：中程度の恐怖が推測できる
2017-JA-20996＆nbsp; 今夜AHSを徹底的に楽しんでください。#ahs #horror＃americanhorrorstory＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21112＆nbsp; 調査は#awe＆amp; amp; 自分自身よりも大きなものを＃勝ってしまうと、膨大な発想の#creative boostにつながります。@outsideonline #write #thoreau＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21685＆nbsp; @ BuzzFeedAndrew @ MattMurph24は、厄介ないじめを報告するためのカウントダウンクロックを開始します。嘘つきクリスティーはHRCの社長に恩赦を求めています。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20978＆nbsp; 明日のピザの紹介日＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20636＆nbsp; @VectoneMobileUK最悪の顧客サービスと、このサービスプロバイダからのプロフェッショナリズムの欠如！#phoneprovider #badbusiness＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21247＆nbsp; 誰も関係することができないので恐ろしいです、誰もが幸せでお互いに喜んでいます。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-20622＆nbsp; どのようにあなたはこれらのプレイヤーがプレイを見てマネージャーを非難することができますか？それは深刻です。私たちのチームは恐ろしいです。ホセが私たちを救うことができないなら。誰もできません。#mufc＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-ja-21712＆nbsp; @さて、私はあなたの人を愛していることを知っていますが、#TheGreenInfernoは本当に私の頭に犯されて....（クスクス）..もう一度やってください。#epic #ineed療法＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21323＆nbsp; @Curculiunculus @ System1Politicsええ、私が前に指摘したように、それは嫌悪の政治です。だから、大きな候補者はとても恐ろしいです。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21919＆nbsp; 私は深刻な分離心配があります。＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
2017-En-20422＆nbsp; 大丈夫よ、今日は暴力団サイコ100を始めよう。私が自分と戦うつもりがないなら、＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-JA-21717＆nbsp; @ Cassena13もし私が楽観主義者でないなら、私は絶望するだろう。＆nbsp; 恐れ＆nbsp; 0：恐怖は推測できない
2017-En-21212＆nbsp; 私は彼に正面を話すことを望まない＃親しい#intimidate #nopanicattack＆nbsp; 恐れ＆nbsp; 3：大量の恐怖が推測できる
